Estado,Sesión,Fecha,Dia_Semana,Hora_Sorteo,Fijo
GA,Midday,2018-03-16,Friday,12:30,22.0
FL,Midday,2018-03-16,Friday,13:34,91.0
NY,Midday,2018-03-16,Friday,14:30,25.0
GA,Evening,2018-03-16,Friday,19:00,2.0
FL,Evening,2018-03-16,Friday,21:50,39.0
NY,Evening,2018-03-16,Friday,22:30,14.0
GA,Night,2018-03-16,Friday,23:34,51.0
GA,Midday,2018-03-17,Saturday,12:30,65.0
FL,Midday,2018-03-17,Saturday,13:34,82.0
NY,Midday,2018-03-17,Saturday,14:30,9.0
GA,Evening,2018-03-17,Saturday,19:00,80.0
FL,Evening,2018-03-17,Saturday,21:50,60.0
NY,Evening,2018-03-17,Saturday,22:30,29.0
GA,Night,2018-03-17,Saturday,23:34,47.0
GA,Midday,2018-03-18,Sunday,12:30,65.0
FL,Midday,2018-03-18,Sunday,13:34,9.0
NY,Midday,2018-03-18,Sunday,14:30,82.0
GA,Evening,2018-03-18,Sunday,19:00,88.0
FL,Evening,2018-03-18,Sunday,21:50,42.0
NY,Evening,2018-03-18,Sunday,22:30,99.0
GA,Night,2018-03-18,Sunday,23:34,94.0
GA,Midday,2018-03-19,Monday,12:30,91.0
FL,Midday,2018-03-19,Monday,13:34,67.0
NY,Midday,2018-03-19,Monday,14:30,45.0
GA,Evening,2018-03-19,Monday,19:00,50.0
FL,Evening,2018-03-19,Monday,21:50,69.0
NY,Evening,2018-03-19,Monday,22:30,94.0
GA,Night,2018-03-19,Monday,23:34,81.0
GA,Midday,2018-03-20,Tuesday,12:30,85.0
FL,Midday,2018-03-20,Tuesday,13:34,72.0
NY,Midday,2018-03-20,Tuesday,14:30,11.0
GA,Evening,2018-03-20,Tuesday,19:00,84.0
FL,Evening,2018-03-20,Tuesday,21:50,38.0
NY,Evening,2018-03-20,Tuesday,22:30,95.0
GA,Night,2018-03-20,Tuesday,23:34,58.0
GA,Midday,2018-03-21,Wednesday,12:30,94.0
FL,Midday,2018-03-21,Wednesday,13:34,61.0
NY,Midday,2018-03-21,Wednesday,14:30,68.0
GA,Evening,2018-03-21,Wednesday,19:00,39.0
FL,Evening,2018-03-21,Wednesday,21:50,89.0
NY,Evening,2018-03-21,Wednesday,22:30,22.0
GA,Night,2018-03-21,Wednesday,23:34,38.0
GA,Midday,2018-03-22,Thursday,12:30,26.0
FL,Midday,2018-03-22,Thursday,13:34,44.0
NY,Midday,2018-03-22,Thursday,14:30,21.0
GA,Evening,2018-03-22,Thursday,19:00,67.0
FL,Evening,2018-03-22,Thursday,21:50,17.0
NY,Evening,2018-03-22,Thursday,22:30,44.0
GA,Night,2018-03-22,Thursday,23:34,68.0
GA,Midday,2018-03-23,Friday,12:30,35.0
FL,Midday,2018-03-23,Friday,13:34,98.0
NY,Midday,2018-03-23,Friday,14:30,24.0
GA,Evening,2018-03-23,Friday,19:00,41.0
FL,Evening,2018-03-23,Friday,21:50,53.0
NY,Evening,2018-03-23,Friday,22:30,36.0
GA,Night,2018-03-23,Friday,23:34,90.0
GA,Midday,2018-03-24,Saturday,12:30,4.0
FL,Midday,2018-03-24,Saturday,13:34,44.0
NY,Midday,2018-03-24,Saturday,14:30,18.0
GA,Evening,2018-03-24,Saturday,19:00,44.0
FL,Evening,2018-03-24,Saturday,21:50,72.0
NY,Evening,2018-03-24,Saturday,22:30,63.0
GA,Night,2018-03-24,Saturday,23:34,45.0
GA,Midday,2018-03-25,Sunday,12:30,3.0
FL,Midday,2018-03-25,Sunday,13:34,76.0
NY,Midday,2018-03-25,Sunday,14:30,86.0
GA,Evening,2018-03-25,Sunday,19:00,26.0
FL,Evening,2018-03-25,Sunday,21:50,63.0
NY,Evening,2018-03-25,Sunday,22:30,33.0
GA,Night,2018-03-25,Sunday,23:34,66.0
GA,Midday,2018-03-26,Monday,12:30,56.0
FL,Midday,2018-03-26,Monday,13:34,55.0
NY,Midday,2018-03-26,Monday,14:30,7.0
GA,Evening,2018-03-26,Monday,19:00,83.0
FL,Evening,2018-03-26,Monday,21:50,76.0
NY,Evening,2018-03-26,Monday,22:30,88.0
GA,Night,2018-03-26,Monday,23:34,81.0
GA,Midday,2018-03-27,Tuesday,12:30,6.0
FL,Midday,2018-03-27,Tuesday,13:34,68.0
NY,Midday,2018-03-27,Tuesday,14:30,20.0
GA,Evening,2018-03-27,Tuesday,19:00,74.0
FL,Evening,2018-03-27,Tuesday,21:50,94.0
NY,Evening,2018-03-27,Tuesday,22:30,24.0
GA,Night,2018-03-27,Tuesday,23:34,64.0
GA,Midday,2018-03-28,Wednesday,12:30,96.0
FL,Midday,2018-03-28,Wednesday,13:34,14.0
NY,Midday,2018-03-28,Wednesday,14:30,66.0
GA,Evening,2018-03-28,Wednesday,19:00,34.0
FL,Evening,2018-03-28,Wednesday,21:50,9.0
NY,Evening,2018-03-28,Wednesday,22:30,61.0
GA,Night,2018-03-28,Wednesday,23:34,62.0
GA,Midday,2018-03-29,Thursday,12:30,57.0
FL,Midday,2018-03-29,Thursday,13:34,70.0
NY,Midday,2018-03-29,Thursday,14:30,3.0
GA,Evening,2018-03-29,Thursday,19:00,20.0
FL,Evening,2018-03-29,Thursday,21:50,62.0
NY,Evening,2018-03-29,Thursday,22:30,31.0
GA,Night,2018-03-29,Thursday,23:34,64.0
GA,Midday,2018-03-30,Friday,12:30,40.0
FL,Midday,2018-03-30,Friday,13:34,30.0
NY,Midday,2018-03-30,Friday,14:30,23.0
GA,Evening,2018-03-30,Friday,19:00,55.0
FL,Evening,2018-03-30,Friday,21:50,53.0
NY,Evening,2018-03-30,Friday,22:30,73.0
GA,Night,2018-03-30,Friday,23:34,81.0
GA,Midday,2018-03-31,Saturday,12:30,13.0
FL,Midday,2018-03-31,Saturday,13:34,81.0
NY,Midday,2018-03-31,Saturday,14:30,10.0
GA,Evening,2018-03-31,Saturday,19:00,1.0
FL,Evening,2018-03-31,Saturday,21:50,23.0
NY,Evening,2018-03-31,Saturday,22:30,57.0
GA,Night,2018-03-31,Saturday,23:34,9.0
GA,Midday,2018-04-01,Sunday,12:30,86.0
FL,Midday,2018-04-01,Sunday,13:34,89.0
NY,Midday,2018-04-01,Sunday,14:30,12.0
GA,Evening,2018-04-01,Sunday,19:00,74.0
FL,Evening,2018-04-01,Sunday,21:50,58.0
NY,Evening,2018-04-01,Sunday,22:30,46.0
GA,Night,2018-04-01,Sunday,23:34,21.0
GA,Midday,2018-04-02,Monday,12:30,72.0
FL,Midday,2018-04-02,Monday,13:34,0.0
NY,Midday,2018-04-02,Monday,14:30,86.0
GA,Evening,2018-04-02,Monday,19:00,73.0
FL,Evening,2018-04-02,Monday,21:50,32.0
NY,Evening,2018-04-02,Monday,22:30,43.0
GA,Night,2018-04-02,Monday,23:34,30.0
GA,Midday,2018-04-03,Tuesday,12:30,3.0
FL,Midday,2018-04-03,Tuesday,13:34,32.0
NY,Midday,2018-04-03,Tuesday,14:30,52.0
GA,Evening,2018-04-03,Tuesday,19:00,83.0
FL,Evening,2018-04-03,Tuesday,21:50,12.0
NY,Evening,2018-04-03,Tuesday,22:30,72.0
GA,Night,2018-04-03,Tuesday,23:34,73.0
GA,Midday,2018-04-04,Wednesday,12:30,8.0
FL,Midday,2018-04-04,Wednesday,13:34,77.0
NY,Midday,2018-04-04,Wednesday,14:30,10.0
GA,Evening,2018-04-04,Wednesday,19:00,21.0
FL,Evening,2018-04-04,Wednesday,21:50,7.0
NY,Evening,2018-04-04,Wednesday,22:30,80.0
GA,Night,2018-04-04,Wednesday,23:34,34.0
GA,Midday,2018-04-05,Thursday,12:30,50.0
FL,Midday,2018-04-05,Thursday,13:34,47.0
NY,Midday,2018-04-05,Thursday,14:30,56.0
GA,Evening,2018-04-05,Thursday,19:00,74.0
FL,Evening,2018-04-05,Thursday,21:50,96.0
NY,Evening,2018-04-05,Thursday,22:30,56.0
GA,Night,2018-04-05,Thursday,23:34,72.0
GA,Midday,2018-04-06,Friday,12:30,13.0
FL,Midday,2018-04-06,Friday,13:34,73.0
NY,Midday,2018-04-06,Friday,14:30,56.0
GA,Evening,2018-04-06,Friday,19:00,79.0
FL,Evening,2018-04-06,Friday,21:50,4.0
NY,Evening,2018-04-06,Friday,22:30,88.0
GA,Night,2018-04-06,Friday,23:34,91.0
GA,Midday,2018-04-07,Saturday,12:30,26.0
FL,Midday,2018-04-07,Saturday,13:34,56.0
NY,Midday,2018-04-07,Saturday,14:30,45.0
GA,Evening,2018-04-07,Saturday,19:00,27.0
FL,Evening,2018-04-07,Saturday,21:50,82.0
NY,Evening,2018-04-07,Saturday,22:30,38.0
GA,Night,2018-04-07,Saturday,23:34,40.0
GA,Midday,2018-04-08,Sunday,12:30,10.0
FL,Midday,2018-04-08,Sunday,13:34,54.0
NY,Midday,2018-04-08,Sunday,14:30,78.0
GA,Evening,2018-04-08,Sunday,19:00,27.0
FL,Evening,2018-04-08,Sunday,21:50,19.0
NY,Evening,2018-04-08,Sunday,22:30,24.0
GA,Night,2018-04-08,Sunday,23:34,1.0
GA,Midday,2018-04-09,Monday,12:30,56.0
FL,Midday,2018-04-09,Monday,13:34,70.0
NY,Midday,2018-04-09,Monday,14:30,85.0
GA,Evening,2018-04-09,Monday,19:00,17.0
FL,Evening,2018-04-09,Monday,21:50,81.0
NY,Evening,2018-04-09,Monday,22:30,64.0
GA,Night,2018-04-09,Monday,23:34,85.0
GA,Midday,2018-04-10,Tuesday,12:30,12.0
FL,Midday,2018-04-10,Tuesday,13:34,45.0
NY,Midday,2018-04-10,Tuesday,14:30,88.0
GA,Evening,2018-04-10,Tuesday,19:00,48.0
FL,Evening,2018-04-10,Tuesday,21:50,26.0
NY,Evening,2018-04-10,Tuesday,22:30,24.0
GA,Night,2018-04-10,Tuesday,23:34,47.0
GA,Midday,2018-04-11,Wednesday,12:30,82.0
FL,Midday,2018-04-11,Wednesday,13:34,97.0
NY,Midday,2018-04-11,Wednesday,14:30,92.0
GA,Evening,2018-04-11,Wednesday,19:00,89.0
FL,Evening,2018-04-11,Wednesday,21:50,79.0
NY,Evening,2018-04-11,Wednesday,22:30,95.0
GA,Night,2018-04-11,Wednesday,23:34,88.0
GA,Midday,2018-04-12,Thursday,12:30,84.0
FL,Midday,2018-04-12,Thursday,13:34,73.0
NY,Midday,2018-04-12,Thursday,14:30,90.0
GA,Evening,2018-04-12,Thursday,19:00,42.0
FL,Evening,2018-04-12,Thursday,21:50,28.0
NY,Evening,2018-04-12,Thursday,22:30,43.0
GA,Night,2018-04-12,Thursday,23:34,33.0
GA,Midday,2018-04-13,Friday,12:30,7.0
FL,Midday,2018-04-13,Friday,13:34,93.0
NY,Midday,2018-04-13,Friday,14:30,31.0
GA,Evening,2018-04-13,Friday,19:00,51.0
FL,Evening,2018-04-13,Friday,21:50,52.0
NY,Evening,2018-04-13,Friday,22:30,49.0
GA,Night,2018-04-13,Friday,23:34,20.0
GA,Midday,2018-04-14,Saturday,12:30,89.0
FL,Midday,2018-04-14,Saturday,13:34,22.0
NY,Midday,2018-04-14,Saturday,14:30,12.0
GA,Evening,2018-04-14,Saturday,19:00,82.0
FL,Evening,2018-04-14,Saturday,21:50,14.0
NY,Evening,2018-04-14,Saturday,22:30,5.0
GA,Night,2018-04-14,Saturday,23:34,87.0
GA,Midday,2018-04-15,Sunday,12:30,78.0
FL,Midday,2018-04-15,Sunday,13:34,47.0
NY,Midday,2018-04-15,Sunday,14:30,64.0
GA,Evening,2018-04-15,Sunday,19:00,31.0
FL,Evening,2018-04-15,Sunday,21:50,99.0
NY,Evening,2018-04-15,Sunday,22:30,1.0
GA,Night,2018-04-15,Sunday,23:34,38.0
GA,Midday,2018-04-16,Monday,12:30,78.0
FL,Midday,2018-04-16,Monday,13:34,17.0
NY,Midday,2018-04-16,Monday,14:30,62.0
GA,Evening,2018-04-16,Monday,19:00,77.0
FL,Evening,2018-04-16,Monday,21:50,79.0
NY,Evening,2018-04-16,Monday,22:30,14.0
GA,Night,2018-04-16,Monday,23:34,97.0
GA,Midday,2018-04-17,Tuesday,12:30,60.0
FL,Midday,2018-04-17,Tuesday,13:34,27.0
NY,Midday,2018-04-17,Tuesday,14:30,10.0
GA,Evening,2018-04-17,Tuesday,19:00,2.0
FL,Evening,2018-04-17,Tuesday,21:50,31.0
NY,Evening,2018-04-17,Tuesday,22:30,41.0
GA,Night,2018-04-17,Tuesday,23:34,16.0
GA,Midday,2018-04-18,Wednesday,12:30,42.0
FL,Midday,2018-04-18,Wednesday,13:34,12.0
NY,Midday,2018-04-18,Wednesday,14:30,71.0
GA,Evening,2018-04-18,Wednesday,19:00,40.0
FL,Evening,2018-04-18,Wednesday,21:50,18.0
NY,Evening,2018-04-18,Wednesday,22:30,16.0
GA,Night,2018-04-18,Wednesday,23:34,49.0
GA,Midday,2018-04-19,Thursday,12:30,2.0
FL,Midday,2018-04-19,Thursday,13:34,6.0
NY,Midday,2018-04-19,Thursday,14:30,25.0
GA,Evening,2018-04-19,Thursday,19:00,41.0
FL,Evening,2018-04-19,Thursday,21:50,35.0
NY,Evening,2018-04-19,Thursday,22:30,37.0
GA,Night,2018-04-19,Thursday,23:34,43.0
GA,Midday,2018-04-20,Friday,12:30,6.0
FL,Midday,2018-04-20,Friday,13:34,45.0
NY,Midday,2018-04-20,Friday,14:30,41.0
GA,Evening,2018-04-20,Friday,19:00,94.0
FL,Evening,2018-04-20,Friday,21:50,14.0
NY,Evening,2018-04-20,Friday,22:30,85.0
GA,Night,2018-04-20,Friday,23:34,82.0
GA,Midday,2018-04-21,Saturday,12:30,69.0
FL,Midday,2018-04-21,Saturday,13:34,8.0
NY,Midday,2018-04-21,Saturday,14:30,81.0
GA,Evening,2018-04-21,Saturday,19:00,68.0
FL,Evening,2018-04-21,Saturday,21:50,64.0
NY,Evening,2018-04-21,Saturday,22:30,1.0
GA,Night,2018-04-21,Saturday,23:34,7.0
GA,Midday,2018-04-22,Sunday,12:30,32.0
FL,Midday,2018-04-22,Sunday,13:34,39.0
NY,Midday,2018-04-22,Sunday,14:30,32.0
GA,Evening,2018-04-22,Sunday,19:00,46.0
FL,Evening,2018-04-22,Sunday,21:50,60.0
NY,Evening,2018-04-22,Sunday,22:30,18.0
GA,Night,2018-04-22,Sunday,23:34,69.0
GA,Midday,2018-04-23,Monday,12:30,9.0
FL,Midday,2018-04-23,Monday,13:34,74.0
NY,Midday,2018-04-23,Monday,14:30,96.0
GA,Evening,2018-04-23,Monday,19:00,16.0
FL,Evening,2018-04-23,Monday,21:50,74.0
NY,Evening,2018-04-23,Monday,22:30,21.0
GA,Night,2018-04-23,Monday,23:34,75.0
GA,Midday,2018-04-24,Tuesday,12:30,72.0
FL,Midday,2018-04-24,Tuesday,13:34,15.0
NY,Midday,2018-04-24,Tuesday,14:30,26.0
GA,Evening,2018-04-24,Tuesday,19:00,47.0
FL,Evening,2018-04-24,Tuesday,21:50,42.0
NY,Evening,2018-04-24,Tuesday,22:30,78.0
GA,Night,2018-04-24,Tuesday,23:34,14.0
GA,Midday,2018-04-25,Wednesday,12:30,8.0
FL,Midday,2018-04-25,Wednesday,13:34,63.0
NY,Midday,2018-04-25,Wednesday,14:30,56.0
GA,Evening,2018-04-25,Wednesday,19:00,97.0
FL,Evening,2018-04-25,Wednesday,21:50,84.0
NY,Evening,2018-04-25,Wednesday,22:30,38.0
GA,Night,2018-04-25,Wednesday,23:34,49.0
GA,Midday,2018-04-26,Thursday,12:30,36.0
FL,Midday,2018-04-26,Thursday,13:34,42.0
NY,Midday,2018-04-26,Thursday,14:30,18.0
GA,Evening,2018-04-26,Thursday,19:00,97.0
FL,Evening,2018-04-26,Thursday,21:50,25.0
NY,Evening,2018-04-26,Thursday,22:30,49.0
GA,Night,2018-04-26,Thursday,23:34,34.0
GA,Midday,2018-04-27,Friday,12:30,62.0
FL,Midday,2018-04-27,Friday,13:34,99.0
NY,Midday,2018-04-27,Friday,14:30,41.0
GA,Evening,2018-04-27,Friday,19:00,61.0
FL,Evening,2018-04-27,Friday,21:50,35.0
NY,Evening,2018-04-27,Friday,22:30,56.0
GA,Night,2018-04-27,Friday,23:34,42.0
GA,Midday,2018-04-28,Saturday,12:30,63.0
FL,Midday,2018-04-28,Saturday,13:34,69.0
NY,Midday,2018-04-28,Saturday,14:30,52.0
GA,Evening,2018-04-28,Saturday,19:00,57.0
FL,Evening,2018-04-28,Saturday,21:50,85.0
NY,Evening,2018-04-28,Saturday,22:30,45.0
GA,Night,2018-04-28,Saturday,23:34,25.0
GA,Midday,2018-04-29,Sunday,12:30,34.0
FL,Midday,2018-04-29,Sunday,13:34,62.0
NY,Midday,2018-04-29,Sunday,14:30,93.0
GA,Evening,2018-04-29,Sunday,19:00,89.0
FL,Evening,2018-04-29,Sunday,21:50,41.0
NY,Evening,2018-04-29,Sunday,22:30,54.0
GA,Night,2018-04-29,Sunday,23:34,18.0
GA,Midday,2018-04-30,Monday,12:30,83.0
FL,Midday,2018-04-30,Monday,13:34,30.0
NY,Midday,2018-04-30,Monday,14:30,13.0
GA,Evening,2018-04-30,Monday,19:00,11.0
FL,Evening,2018-04-30,Monday,21:50,85.0
NY,Evening,2018-04-30,Monday,22:30,12.0
GA,Night,2018-04-30,Monday,23:34,52.0
GA,Midday,2018-05-01,Tuesday,12:30,47.0
FL,Midday,2018-05-01,Tuesday,13:34,75.0
NY,Midday,2018-05-01,Tuesday,14:30,2.0
GA,Evening,2018-05-01,Tuesday,19:00,82.0
FL,Evening,2018-05-01,Tuesday,21:50,37.0
NY,Evening,2018-05-01,Tuesday,22:30,41.0
GA,Night,2018-05-01,Tuesday,23:34,83.0
GA,Midday,2018-05-02,Wednesday,12:30,29.0
FL,Midday,2018-05-02,Wednesday,13:34,59.0
NY,Midday,2018-05-02,Wednesday,14:30,10.0
GA,Evening,2018-05-02,Wednesday,19:00,21.0
FL,Evening,2018-05-02,Wednesday,21:50,51.0
NY,Evening,2018-05-02,Wednesday,22:30,82.0
GA,Night,2018-05-02,Wednesday,23:34,0.0
GA,Midday,2018-05-03,Thursday,12:30,80.0
FL,Midday,2018-05-03,Thursday,13:34,34.0
NY,Midday,2018-05-03,Thursday,14:30,33.0
GA,Evening,2018-05-03,Thursday,19:00,6.0
FL,Evening,2018-05-03,Thursday,21:50,8.0
NY,Evening,2018-05-03,Thursday,22:30,9.0
GA,Night,2018-05-03,Thursday,23:34,96.0
GA,Midday,2018-05-04,Friday,12:30,85.0
FL,Midday,2018-05-04,Friday,13:34,95.0
NY,Midday,2018-05-04,Friday,14:30,75.0
GA,Evening,2018-05-04,Friday,19:00,23.0
FL,Evening,2018-05-04,Friday,21:50,29.0
NY,Evening,2018-05-04,Friday,22:30,95.0
GA,Night,2018-05-04,Friday,23:34,57.0
GA,Midday,2018-05-05,Saturday,12:30,95.0
FL,Midday,2018-05-05,Saturday,13:34,78.0
NY,Midday,2018-05-05,Saturday,14:30,84.0
GA,Evening,2018-05-05,Saturday,19:00,28.0
FL,Evening,2018-05-05,Saturday,21:50,7.0
NY,Evening,2018-05-05,Saturday,22:30,71.0
GA,Night,2018-05-05,Saturday,23:34,30.0
GA,Midday,2018-05-06,Sunday,12:30,84.0
FL,Midday,2018-05-06,Sunday,13:34,3.0
NY,Midday,2018-05-06,Sunday,14:30,24.0
GA,Evening,2018-05-06,Sunday,19:00,64.0
FL,Evening,2018-05-06,Sunday,21:50,16.0
NY,Evening,2018-05-06,Sunday,22:30,33.0
GA,Night,2018-05-06,Sunday,23:34,98.0
GA,Midday,2018-05-07,Monday,12:30,71.0
FL,Midday,2018-05-07,Monday,13:34,99.0
NY,Midday,2018-05-07,Monday,14:30,61.0
GA,Evening,2018-05-07,Monday,19:00,46.0
FL,Evening,2018-05-07,Monday,21:50,18.0
NY,Evening,2018-05-07,Monday,22:30,79.0
GA,Night,2018-05-07,Monday,23:34,98.0
GA,Midday,2018-05-08,Tuesday,12:30,11.0
FL,Midday,2018-05-08,Tuesday,13:34,89.0
NY,Midday,2018-05-08,Tuesday,14:30,7.0
GA,Evening,2018-05-08,Tuesday,19:00,11.0
FL,Evening,2018-05-08,Tuesday,21:50,54.0
NY,Evening,2018-05-08,Tuesday,22:30,97.0
GA,Night,2018-05-08,Tuesday,23:34,29.0
GA,Midday,2018-05-09,Wednesday,12:30,86.0
FL,Midday,2018-05-09,Wednesday,13:34,75.0
NY,Midday,2018-05-09,Wednesday,14:30,42.0
GA,Evening,2018-05-09,Wednesday,19:00,65.0
FL,Evening,2018-05-09,Wednesday,21:50,65.0
NY,Evening,2018-05-09,Wednesday,22:30,78.0
GA,Night,2018-05-09,Wednesday,23:34,80.0
GA,Midday,2018-05-10,Thursday,12:30,12.0
FL,Midday,2018-05-10,Thursday,13:34,1.0
NY,Midday,2018-05-10,Thursday,14:30,13.0
GA,Evening,2018-05-10,Thursday,19:00,70.0
FL,Evening,2018-05-10,Thursday,21:50,96.0
NY,Evening,2018-05-10,Thursday,22:30,58.0
GA,Night,2018-05-10,Thursday,23:34,1.0
GA,Midday,2018-05-11,Friday,12:30,81.0
FL,Midday,2018-05-11,Friday,13:34,31.0
NY,Midday,2018-05-11,Friday,14:30,71.0
GA,Evening,2018-05-11,Friday,19:00,80.0
FL,Evening,2018-05-11,Friday,21:50,45.0
NY,Evening,2018-05-11,Friday,22:30,99.0
GA,Night,2018-05-11,Friday,23:34,27.0
GA,Midday,2018-05-12,Saturday,12:30,77.0
FL,Midday,2018-05-12,Saturday,13:34,66.0
NY,Midday,2018-05-12,Saturday,14:30,98.0
GA,Evening,2018-05-12,Saturday,19:00,86.0
FL,Evening,2018-05-12,Saturday,21:50,28.0
NY,Evening,2018-05-12,Saturday,22:30,47.0
GA,Night,2018-05-12,Saturday,23:34,44.0
GA,Midday,2018-05-13,Sunday,12:30,81.0
FL,Midday,2018-05-13,Sunday,13:34,75.0
NY,Midday,2018-05-13,Sunday,14:30,45.0
GA,Evening,2018-05-13,Sunday,19:00,7.0
FL,Evening,2018-05-13,Sunday,21:50,70.0
NY,Evening,2018-05-13,Sunday,22:30,85.0
GA,Night,2018-05-13,Sunday,23:34,82.0
GA,Midday,2018-05-14,Monday,12:30,92.0
FL,Midday,2018-05-14,Monday,13:34,41.0
NY,Midday,2018-05-14,Monday,14:30,47.0
GA,Evening,2018-05-14,Monday,19:00,58.0
FL,Evening,2018-05-14,Monday,21:50,81.0
NY,Evening,2018-05-14,Monday,22:30,89.0
GA,Night,2018-05-14,Monday,23:34,78.0
GA,Midday,2018-05-15,Tuesday,12:30,96.0
FL,Midday,2018-05-15,Tuesday,13:34,24.0
NY,Midday,2018-05-15,Tuesday,14:30,11.0
GA,Evening,2018-05-15,Tuesday,19:00,93.0
FL,Evening,2018-05-15,Tuesday,21:50,79.0
NY,Evening,2018-05-15,Tuesday,22:30,50.0
GA,Night,2018-05-15,Tuesday,23:34,3.0
GA,Midday,2018-05-16,Wednesday,12:30,40.0
FL,Midday,2018-05-16,Wednesday,13:34,26.0
NY,Midday,2018-05-16,Wednesday,14:30,80.0
GA,Evening,2018-05-16,Wednesday,19:00,33.0
FL,Evening,2018-05-16,Wednesday,21:50,51.0
NY,Evening,2018-05-16,Wednesday,22:30,5.0
GA,Night,2018-05-16,Wednesday,23:34,30.0
GA,Midday,2018-05-17,Thursday,12:30,78.0
FL,Midday,2018-05-17,Thursday,13:34,83.0
NY,Midday,2018-05-17,Thursday,14:30,98.0
GA,Evening,2018-05-17,Thursday,19:00,31.0
FL,Evening,2018-05-17,Thursday,21:50,75.0
NY,Evening,2018-05-17,Thursday,22:30,36.0
GA,Night,2018-05-17,Thursday,23:34,57.0
GA,Midday,2018-05-18,Friday,12:30,36.0
FL,Midday,2018-05-18,Friday,13:34,10.0
NY,Midday,2018-05-18,Friday,14:30,79.0
GA,Evening,2018-05-18,Friday,19:00,22.0
FL,Evening,2018-05-18,Friday,21:50,94.0
NY,Evening,2018-05-18,Friday,22:30,84.0
GA,Night,2018-05-18,Friday,23:34,19.0
GA,Midday,2018-05-19,Saturday,12:30,37.0
FL,Midday,2018-05-19,Saturday,13:34,72.0
NY,Midday,2018-05-19,Saturday,14:30,80.0
GA,Evening,2018-05-19,Saturday,19:00,12.0
FL,Evening,2018-05-19,Saturday,21:50,22.0
NY,Evening,2018-05-19,Saturday,22:30,78.0
GA,Night,2018-05-19,Saturday,23:34,42.0
GA,Midday,2018-05-20,Sunday,12:30,22.0
FL,Midday,2018-05-20,Sunday,13:34,49.0
NY,Midday,2018-05-20,Sunday,14:30,18.0
GA,Evening,2018-05-20,Sunday,19:00,18.0
FL,Evening,2018-05-20,Sunday,21:50,90.0
NY,Evening,2018-05-20,Sunday,22:30,79.0
GA,Night,2018-05-20,Sunday,23:34,34.0
GA,Midday,2018-05-21,Monday,12:30,90.0
FL,Midday,2018-05-21,Monday,13:34,71.0
NY,Midday,2018-05-21,Monday,14:30,85.0
GA,Evening,2018-05-21,Monday,19:00,3.0
FL,Evening,2018-05-21,Monday,21:50,2.0
NY,Evening,2018-05-21,Monday,22:30,66.0
GA,Night,2018-05-21,Monday,23:34,2.0
GA,Midday,2018-05-22,Tuesday,12:30,28.0
FL,Midday,2018-05-22,Tuesday,13:34,29.0
NY,Midday,2018-05-22,Tuesday,14:30,2.0
GA,Evening,2018-05-22,Tuesday,19:00,63.0
FL,Evening,2018-05-22,Tuesday,21:50,96.0
NY,Evening,2018-05-22,Tuesday,22:30,68.0
GA,Night,2018-05-22,Tuesday,23:34,38.0
GA,Midday,2018-05-23,Wednesday,12:30,54.0
FL,Midday,2018-05-23,Wednesday,13:34,82.0
NY,Midday,2018-05-23,Wednesday,14:30,31.0
GA,Evening,2018-05-23,Wednesday,19:00,38.0
FL,Evening,2018-05-23,Wednesday,21:50,74.0
NY,Evening,2018-05-23,Wednesday,22:30,85.0
GA,Night,2018-05-23,Wednesday,23:34,79.0
GA,Midday,2018-05-24,Thursday,12:30,52.0
FL,Midday,2018-05-24,Thursday,13:34,95.0
NY,Midday,2018-05-24,Thursday,14:30,35.0
GA,Evening,2018-05-24,Thursday,19:00,65.0
FL,Evening,2018-05-24,Thursday,21:50,6.0
NY,Evening,2018-05-24,Thursday,22:30,65.0
GA,Night,2018-05-24,Thursday,23:34,32.0
GA,Midday,2018-05-25,Friday,12:30,6.0
FL,Midday,2018-05-25,Friday,13:34,2.0
NY,Midday,2018-05-25,Friday,14:30,90.0
GA,Evening,2018-05-25,Friday,19:00,12.0
FL,Evening,2018-05-25,Friday,21:50,23.0
NY,Evening,2018-05-25,Friday,22:30,73.0
GA,Night,2018-05-25,Friday,23:34,35.0
GA,Midday,2018-05-26,Saturday,12:30,74.0
FL,Midday,2018-05-26,Saturday,13:34,74.0
NY,Midday,2018-05-26,Saturday,14:30,50.0
GA,Evening,2018-05-26,Saturday,19:00,38.0
FL,Evening,2018-05-26,Saturday,21:50,21.0
NY,Evening,2018-05-26,Saturday,22:30,14.0
GA,Night,2018-05-26,Saturday,23:34,86.0
GA,Midday,2018-05-27,Sunday,12:30,1.0
FL,Midday,2018-05-27,Sunday,13:34,29.0
NY,Midday,2018-05-27,Sunday,14:30,88.0
GA,Evening,2018-05-27,Sunday,19:00,44.0
FL,Evening,2018-05-27,Sunday,21:50,52.0
NY,Evening,2018-05-27,Sunday,22:30,33.0
GA,Night,2018-05-27,Sunday,23:34,33.0
GA,Midday,2018-05-28,Monday,12:30,37.0
FL,Midday,2018-05-28,Monday,13:34,76.0
NY,Midday,2018-05-28,Monday,14:30,50.0
GA,Evening,2018-05-28,Monday,19:00,52.0
FL,Evening,2018-05-28,Monday,21:50,15.0
NY,Evening,2018-05-28,Monday,22:30,75.0
GA,Night,2018-05-28,Monday,23:34,73.0
GA,Midday,2018-05-29,Tuesday,12:30,11.0
FL,Midday,2018-05-29,Tuesday,13:34,50.0
